MarketNo,MarketName,MarketType,YearMonth,ClosedDate
F300,新竹,魚,10207,1、8、15、22、29
F820,岡山,魚,10207,1、8、15、22、29
F360,苗栗,魚,10207,1、8、15、22、29
F400,台中,魚,10207,1、8、15、22、29
F500,彰化,魚,10207,1、8、15、22、29
F600,嘉義,魚,10207,1、8、15、22、29
F630,斗南,魚,10207,1、8、15、22、29
F916,東港,魚,10207,5、8、12、13、19、22、26
F950,花蓮,魚,10207,1、6、13、27、28
F709,興達港,魚,10207,1、3、4、6、7、9、13、14、18、20、21、23、27、28、29、30、31
F722,佳里,魚,10207,1、8、15、22、29
F936,新港,魚,10207,1、7、14、21、28
F241,三重,魚,10207,1、8、15、22、29
F730,新營,魚,10207,1、8、15、22、29
F261,頭城,魚,10207,12、13、14
F270,蘇澳,魚,10207,14
F545,埔里,魚,10207,1、8、15、22、29
F800,高雄,魚,10207,1、15
F109,台北,魚,10207,1、8、15、22、29
F513,埔心,魚,10207,1、8、15、22、29
F820,岡山,魚,10206,3、10、17、24
F936,新港,魚,10206,2、9、12、13、16、23、30
F200,基隆,魚,10206,1、2、8、9、12、15、16、22、23、29、30
F241,三重,魚,10206,3、10、13、14、17、24
F513,埔心,魚,10206,3、10、13、14、17、24
F709,興達港,魚,10206,1、2、5、6、8、9、11、12、14、15、16、17、19、21、22、23、27、28、29、30
F261,頭城,魚,10206,12、23
F500,彰化,魚,10206,3、10、13、14、17、24
F916,東港,魚,10206,3、7、10、14、17、21、24、28
F730,新營,魚,10206,3、10、13、14、17、24
F109,台北,魚,10206,3、10、13、14、17、24
F600,嘉義,魚,10206,3、10、13、14、17、24
F630,斗南,魚,10206,3、10、13、14、17、24
F300,新竹,魚,10206,3、10、13、14、17、24
F330,桃園,魚,10206,3、10、13、14、15、17、24
F400,台中,魚,10206,3、13、14、17、24
F722,佳里,魚,10206,3、10、13、14、17、24
F360,苗栗,魚,10206,3、10、13、14、17、24
F800,高雄,魚,10206,3、17
F270,蘇澳,魚,10206,12、13、16
F545,埔里,魚,10206,3、10、13、14、17、24
F708,台南,魚,10206,3、10、11、12、17、24
F950,花蓮,魚,10206,1、8、12、15、22、30
F360,苗栗,魚,10205,6、13、20、27
F630,斗南,魚,10205,6、13、20、27
F722,佳里,魚,10205,6、13、20、27
F241,三重,魚,10205,6、13、20、27
F513,埔心,魚,10205,6、13、20、27
F545,埔里,魚,10205,6、13、20、27
F730,新營,魚,10205,6、13、20、27
F820,岡山,魚,10205,6、13、20、27
F936,新港,魚,10205,5、12、19、26
F300,新竹,魚,10205,6、13、20、27
F500,彰化,魚,10205,6、13、20、27
F600,嘉義,魚,10205,6、13、20、27
F709,興達港,魚,10205,1、2、3、4、5、6、8、9、11、14、17、18、19、20、21、22、24、25、27、28、29、30、31
F109,台北,魚,10205,6、13、20、27
F330,桃園,魚,10205,6、13、20、27
F708,台南,魚,10205,6、13、20、27
F800,高雄,魚,10205,6、20
F950,花蓮,魚,10205,5、12、19、25
F200,基隆,魚,10205,4、5、11、12、18、19、25、26
F400,台中,魚,10205,6、13、20、27
F916,東港,魚,10205,2、3、4、10、17、20、24、31
F261,頭城,魚,10204,4
F708,台南,魚,10204,1、8、15、22、29
F200,基隆,魚,10204,4、5、6、7、13、14、20、21、27、28
F270,蘇澳,魚,10204,3
F950,花蓮,魚,10204,6、13、20、27
F545,埔里,魚,10204,1、5、8、15、22、29
F330,桃園,魚,10204,1、4、5、8、15、22、29
F600,嘉義,魚,10204,1、5、8、15、22、29
F800,高雄,魚,10204,1、15
F241,三重,魚,10204,1、4、5、8、15、22、29
F916,東港,魚,10204,4、5、8、12、19、22、26、27
F400,台中,魚,10204,1、5、6、7、8、9、10、15、22、29
F709,興達港,魚,10204,2、4、7、11、12、13、15、16、19、20、21、22、24、25、27、28、29、30
F630,斗南,魚,10204,1、5、8、15、22、29
F730,新營,魚,10204,1、5、8、15、22、29
F109,台北,魚,10204,1、4、5、8、15、22、29
F300,新竹,魚,10204,1、5、6、7、8、9、15、22、29
F360,苗栗,魚,10204,1、4、5、8、15、22、29
F500,彰化,魚,10204,1、5、8、15、22、29
F513,埔心,魚,10204,1、5、8、15、22、29
F722,佳里,魚,10204,1、5、8、15、22、29
F820,岡山,魚,10204,1、8、15、22、29
F936,新港,魚,10204,3、4、7、14、21、28
F241,三重,魚,10203,4、11、18、25
F545,埔里,魚,10203,4、11、18、25
F730,新營,魚,10203,4、11、18、25
F109,台北,魚,10203,4、11、18、25
F330,桃園,魚,10203,4、11、18、25
F500,彰化,魚,10203,4、11、18、25
F513,埔心,魚,10203,4、11、18、25
F709,興達港,魚,10203,1、3、4、6、9、11、12、13、15、16、20、22、23、24、26、27、28、31
F916,東港,魚,10203,1、8、11、15、18、22、25、29
F400,台中,魚,10203,4、11、18、25
F936,新港,魚,10203,3、10、17、24、31
F300,新竹,魚,10203,4、11、18、25
F708,台南,魚,10203,4、11、18、25
F820,岡山,魚,10203,4、11、18、25
F950,花蓮,魚,10203,2、16、24、30
F360,苗栗,魚,10203,4、11、18、25
F630,斗南,魚,10203,4、11、18、25
F800,高雄,魚,10203,4、18
F200,基隆,魚,10203,2、3、9、10、16、17、23、24、30、31
F600,嘉義,魚,10203,4、11、18、25
F722,佳里,魚,10203,4、11、18、25
F360,苗栗,魚,10202,4、10、11、12、13、14、15、18、25、26
F500,彰化,魚,10202,4、10、11、12、13、14、15、18、25、26
F513,埔心,魚,10202,4、10、11、12、13、14、15、18、25、26
F300,新竹,魚,10202,4、10、11、12、13、14、15、18、25、26
F400,台中,魚,10202,4、10、11、12、13、14、15、18、25、26
F600,嘉義,魚,10202,4、10、11、12、13、14、15、18、25、26
F722,佳里,魚,10202,10、11、12、13、14、15、18、25、26
F820,岡山,魚,10202,10、11、12、13、14、15、18、25
F936,新港,魚,10202,3、8、9、10、11、12、13、14、17、24、25
F630,斗南,魚,10202,4、10、11、12、13、14、15、18、25、26
F709,興達港,魚,10202,1、3、8、9、10、11、12、13、14、17、18、22、24、25、27、28
F241,三重,魚,10202,4、10、11、12、13、14、15、18、25、26
F730,新營,魚,10202,4、10、11、12、13、14、15、18、25、26
F916,東港,魚,10202,1、4、8、9、10、11、12、13、15、18、22、25
F200,基隆,魚,10202,2、3、9、10、11、12、13、14、15、16、17、24、28
F800,高雄,魚,10202,10、11、12、13、14、18
F950,花蓮,魚,10202,2、9、10、11、12、13、14、15、16、17
F270,蘇澳,魚,10202,24、25
F261,頭城,魚,10202,8、9、10、11、12、13、14、24
F545,埔里,魚,10202,4、10、11、12、13、14、15、18、25、26
F708,台南,魚,10202,4、10、11、12、13、14、18、25、26
F880,澎湖,魚,10202,9、10、11、13、14
F109,台北,魚,10202,4、10、11、12、13、14、18、25、26
F330,桃園,魚,10202,4、10、11、12、13、14、18、25、26
F826,梓官,魚,10202,9、10、11、12、13
F360,苗栗,魚,10201,7、14、21、28
F630,斗南,魚,10201,7、14、21、28
F709,興達港,魚,10201,1、4、5、10、13、15、18、19、20、22、25、26、27、29、30
F800,高雄,魚,10201,7、21
F241,三重,魚,10201,7、14、21、28
F300,新竹,魚,10201,7、14、21、28
F708,台南,魚,10201,7、14、21、28
F950,花蓮,魚,10201,1、5、12
F200,基隆,魚,10201,1、5、6、12、13、19、20、26、27
F545,埔里,魚,10201,7、14、21、28
F730,新營,魚,10201,7、14、21、28
F820,岡山,魚,10201,7、14、21、28
F916,東港,魚,10201,1、2、4、7、11、12、18、21、25、28
F513,埔心,魚,10201,7、14、21、28
F722,佳里,魚,10201,7、14、21、28
F330,桃園,魚,10201,7、14、21、28
F400,台中,魚,10201,7、14、21、28
F500,彰化,魚,10201,7、14、21、28
F600,嘉義,魚,10201,7、14、21、28
F936,新港,魚,10201,6、13、20、27
F109,台北,魚,10201,7、14、21、28
F109,台北,魚,10112,3、10、17、24、31
F513,埔心,魚,10112,3、10、17、24、31
F709,興達港,魚,10112,3、4、5、6、9、10、14、15、16、19、20、23、24、25、27、28、29、30、31
F820,岡山,魚,10112,3、10、17、24、31
F722,佳里,魚,10112,3、10、17、24、31
F916,東港,魚,10112,7、10、14、21、29、30、31
F936,新港,魚,10112,2、9、16、30、31
F360,苗栗,魚,10112,3、10、17、24、31
F600,嘉義,魚,10112,3、10、17、24、31
F300,新竹,魚,10112,3、10、17、24、31
F545,埔里,魚,10112,3、10、17、24、31
F708,台南,魚,10112,3、10、17、24、31
F200,基隆,魚,10112,1、2、8、9、15、16、23、29、30、31
F800,高雄,魚,10112,3、17
F950,花蓮,魚,10112,1、8、15、29
F241,三重,魚,10112,3、10、17、24、31
F261,頭城,魚,10112,30
F400,台中,魚,10112,3、10、17、24、31
F630,斗南,魚,10112,3、10、17、24、31
F730,新營,魚,10112,3、10、17、24、31
F270,蘇澳,魚,10112,2、9、16、23、30
F330,桃園,魚,10112,3、10、17、24、31
F500,彰化,魚,10112,3、10、17、24、31
F360,苗栗,魚,10111,5、12、19、26
F300,新竹,魚,10111,5、12、19、26
F545,埔里,魚,10111,5、12、19、26
F708,台南,魚,10111,5、12、19、26
F200,基隆,魚,10111,3、4、10、11、17、18、24、25
F241,三重,魚,10111,5、12、19、26
F513,埔心,魚,10111,5、12、19、26
F709,興達港,魚,10111,7、10、13、14、15、21、23、24、25、26、27、28、29、30
F936,新港,魚,10111,4、11、18、25
F950,花蓮,魚,10111,3、10、17、24
F400,台中,魚,10111,5、12、19、26
F730,新營,魚,10111,5、12、19、26
F330,桃園,魚,10111,5、12、19、26
F500,彰化,魚,10111,5、12、19、26
F270,蘇澳,魚,10111,4、11、18、25
F722,佳里,魚,10111,5、12、19、26
F800,高雄,魚,10111,5、19
F109,台北,魚,10111,5、12、19、26
F600,嘉義,魚,10111,5、12、19、26
F630,斗南,魚,10111,5、12、19、26
F820,岡山,魚,10111,5、12、19、26
F916,東港,魚,10111,1、2、9、12、16、21、23、26、30
F708,台南,魚,10110,1、2、8、15、22、29
F730,新營,魚,10110,1、2、8、15、22、29
F270,蘇澳,魚,10110,7、14、21、28
F936,新港,魚,10110,1、7、14、21、28
F360,苗栗,魚,10110,1、2、8、15、22、29
F630,斗南,魚,10110,1、2、8、15、22、29
F513,埔心,魚,10110,1、2、8、15、22、29
F722,佳里,魚,10110,1、2、8、15、22、29
F950,花蓮,魚,10110,1、6、13、20
F241,三重,魚,10110,1、2、8、15、22、29
F300,新竹,魚,10110,1、2、8、15、22、29
F545,埔里,魚,10110,1、2、8、15、22、29
F820,岡山,魚,10110,1、2、8、15、22、29
F109,台北,魚,10110,1、2、8、15、22、29
F200,基隆,魚,10110,6、7、10、13、14、20、21、27、28
F330,桃園,魚,10110,1、2、3、8、15、22、29
F709,興達港,魚,10110,1、14、18、19、29、30
F400,台中,魚,10110,1、2、3、8、15、22、29
F500,彰化,魚,10110,1、2、8、15、22、29
F600,嘉義,魚,10110,1、2、8、15、22、29
F800,高雄,魚,10110,1、15
F916,東港,魚,10110,5、6、12、19、22、26
F200,基隆,魚,10109,1、2、8、9、15、16、22、23、29、30
F360,苗栗,魚,10109,1、2、3、4、5、6、10、17、24
F500,彰化,魚,10109,1、2、3、4、10、17、24
F545,埔里,魚,10109,1、2、3、10、17、24
F708,台南,魚,10109,2、3、10、17、24
F722,佳里,魚,10109,1、2、3、10、17、24
F950,花蓮,魚,10109,1、16、29、30
F241,三重,魚,10109,3、4、10、17、24
F270,蘇澳,魚,10109,1、2、9、16、23、30
F261,頭城,魚,10109,16、27、28、29、30
F600,嘉義,魚,10109,1、2、3、10、17、24
F630,斗南,魚,10109,1、2、3、10、17、24
F330,桃園,魚,10109,3、4、10、17、24
F916,東港,魚,10109,7、10、14、15、20、21、24、28
F709,興達港,魚,10109,1、6、16、17、21、27、28、29、30
F730,新營,魚,10109,1、2、3、10、17、24
F826,梓官,魚,10109,1
F400,台中,魚,10109,1、2、3、10、17、24
F513,埔心,魚,10109,1、2、3、10、17、24
F936,新港,魚,10109,1、2、3、9、16、23、30
F109,台北,魚,10109,3、4、10、17、24
F300,新竹,魚,10109,1、2、3、10、17、24
F800,高雄,魚,10109,3、17
F820,岡山,魚,10109,2、3、10、17、24
F109,台北,魚,10108,6、13、20、27
F709,興達港,魚,10108,3、18
F730,新營,魚,10108,6、13、20、27
F950,花蓮,魚,10108,4、18
F241,三重,魚,10108,6、13、20、27
F800,高雄,魚,10108,6、20
F545,埔里,魚,10108,6、13、20、27
F916,東港,魚,10108,3、10、12、13、14、17、20、24、31
F600,嘉義,魚,10108,6、13、20、27
F722,佳里,魚,10108,6、13、20、27
F270,蘇澳,魚,10108,2、5、12、19、26、31
F330,桃園,魚,10108,6、13、20、27
F360,苗栗,魚,10108,6、13、20、27
F500,彰化,魚,10108,6、13、20、27
F630,斗南,魚,10108,6、13、20、27
F200,基隆,魚,10108,4、5、11、12、18、19、25、26
F400,台中,魚,10108,6、13、20、27
F936,新港,魚,10108,5、12、19、26
F300,新竹,魚,10108,6、13、20、27
F513,埔心,魚,10108,6、13、20、27
F708,台南,魚,10108,6、13、20、27
F820,岡山,魚,10108,6、13、20、27
F109,台北,魚,10107,2、9、16、23、30
F600,嘉義,魚,10107,2、9、16、23、30
F545,埔里,魚,10107,2、9、16、23、30
F708,台南,魚,10107,2、9、16、23、30
F241,三重,魚,10107,2、9、16、23、30
F400,台中,魚,10107,2、9、16、23、30
F730,新營,魚,10107,2、9、16、23、30
F800,高雄,魚,10107,2、16
F950,花蓮,魚,10107,4、21
F200,基隆,魚,10107,1、7、8、14、15、21、22、28、29
F270,蘇澳,魚,10107,1、8、15、22、29
F330,桃園,魚,10107,2、9、16、23、30
F630,斗南,魚,10107,2、9、16、23、30
F709,興達港,魚,10107,4、20
F936,新港,魚,10107,1、8、15、22、29
F300,新竹,魚,10107,2、9、16、23、30
F820,岡山,魚,10107,2、9、16、23、30
F360,苗栗,魚,10107,2、9、16、23、30
F500,彰化,魚,10107,2、9、16、23、30
F513,埔心,魚,10107,2、9、16、23、30
F722,佳里,魚,10107,2、9、16、23、30
F916,東港,魚,10107,6、9、13、14、20、23、27
F270,蘇澳,魚,10106,3、10、17、23、24
F400,台中,魚,10106,4、11、18、24、25、26
F109,台北,魚,10106,4、11、18、24、25
F241,三重,魚,10106,4、11、18、24、25
F300,新竹,魚,10106,4、11、18、24、25
F330,桃園,魚,10106,4、11、18、24、25、26
F600,嘉義,魚,10106,4、11、18、24、25
F545,埔里,魚,10106,4、11、18、24、25
F708,台南,魚,10106,4、11、18、25
F730,新營,魚,10106,4、11、18、24、25
F200,基隆,魚,10106,2、3、9、10、16、17、23、24、30
F513,埔心,魚,10106,4、11、18、24、25
F916,東港,魚,10106,1、4、8、11、15、18、22、25、29
F722,佳里,魚,10106,4、11、18、24、25
F360,苗栗,魚,10106,4、11、18、24、25
F500,彰化,魚,10106,4、11、18、24、25
F630,斗南,魚,10106,4、11、18、24、25
F709,興達港,魚,10106,2、3、5、20
F800,高雄,魚,10106,4、18
F820,岡山,魚,10106,4、11、18、25
F936,新港,魚,10106,3、10、17、23、24
F950,花蓮,魚,10106,9、23
F600,嘉義,魚,10105,7、14、21、28
F709,興達港,魚,10105,30
F722,佳里,魚,10105,7、14、21、28
F360,苗栗,魚,10105,7、14、21、28
F500,彰化,魚,10105,7、14、21、28
F630,斗南,魚,10105,7、14、21、28
F708,台南,魚,10105,7、8、14、21、28
F730,新營,魚,10105,7、14、21、28
F820,岡山,魚,10105,7、14、21、28
F916,東港,魚,10105,2、3、4、7、11、18、21、25
F270,蘇澳,魚,10105,6、13、20、27
F330,桃園,魚,10105,7、14、21、28
F400,台中,魚,10105,7、14、21、28
F936,新港,魚,10105,6、13、20、27
F950,花蓮,魚,10105,6、26、30、31
F241,三重,魚,10105,7、14、21、28
F300,新竹,魚,10105,7、14、21、28
F545,埔里,魚,10105,7、14、21、28
F200,基隆,魚,10105,5、6、12、13、19、20、26、27
F800,高雄,魚,10105,7、21
F109,台北,魚,10105,7、14、21、28
F513,埔心,魚,10105,7、14、21、28
F241,三重,魚,10104,4、5、9、16、23、30
F545,埔里,魚,10104,2、5、6、7、8、9、16、23、30
F360,苗栗,魚,10104,5、6、9、16、23、30
F500,彰化,魚,10104,2、5、6、7、8、9、16、23、30
F513,埔心,魚,10104,2、5、6、7、8、9、16、23、30
F730,新營,魚,10104,2、5、6、9、16、23、30
F800,高雄,魚,10104,2、16
F916,東港,魚,10104,4、6、9、13、20、23、27、28
F936,新港,魚,10104,1、4、8、15、22、29
F270,蘇澳,魚,10104,1、4、5、8、15、22、29
F400,台中,魚,10104,2、5、6、7、8、9、16、23、30
F630,斗南,魚,10104,2、5、6、7、8、9、16、23、30
F300,新竹,魚,10104,2、5、6、7、8、9、16、23、30
F330,桃園,魚,10104,5、6、9、16、23、30
F820,岡山,魚,10104,2、9、16、23、30
F950,花蓮,魚,10104,7、22、26、27、28
F261,頭城,魚,10104,4
F722,佳里,魚,10104,2、5、6、9、16、23、30
F600,嘉義,魚,10104,2、5、6、9、16、23、30
F709,興達港,魚,10104,4、6、13、22、27、28、29、30
F109,台北,魚,10104,4、5、9、16、23、30
F200,基隆,魚,10104,1、4、7、8、14、15、21、22、28、29
F708,台南,魚,10104,2、9、16、23、30
F513,埔心,魚,10103,5、12、19、26
F820,岡山,魚,10103,5、12、19、26
F330,桃園,魚,10103,5、12、19、26
F360,苗栗,魚,10103,5、12、19、26
F500,彰化,魚,10103,5、12、19、26
F709,興達港,魚,10103,8、11、12、13、22、23、25
F722,佳里,魚,10103,5、12、19、26
F800,高雄,魚,10103,5、19
F936,新港,魚,10103,4、11、18、25
